app_id,name,release_date,price_usd,discount_pct,is_discounted,is_free,review_score_pct,total_reviews,estimated_owners,peak_24h_players,steam_official_genres,steam_tags,steam_store_features,steam_developer,steam_publisher,steam_supported_os,steam_interface_languages,steam_subtitle_languages,steam_audio_languages,steam_minimum_ram_gb,steam_minimum_storage_gb,steam_metacritic_score,steam_dlc_count,steam_age_rating_system,steam_age_rating_value
2384580,DYNASTY WARRIORS: ORIGINS,2025-01-16,69.99,0,0,0,89,18470,554100,1314,"[""Action"", ""RPG"", ""Strategy""]","[""Hack and Slash"", ""Musou"", ""Spectacle fighter"", ""Wargame"", ""Martial Arts"", ""Action RPG"", ""RPG"", ""Strategy"", ""Dating Sim"", ""Historical"", ""Third Person"", ""3D"", ""Swordplay"", ""Controller"", ""Action"", ""Multiple Endings"", ""Singleplayer"", ""Story Rich"", ""War"", ""Tactical""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""Steam Cloud"", ""HDR available"", ""Family Sharing""]","[""KOEI TECMO GAMES CO., LTD.""]","[""KOEI TECMO GAMES CO., LTD.""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Simplified Chinese"", ""Traditional Chinese"", ""Japanese"", ""Korean"", ""Arabic""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Simplified Chinese"", ""Traditional Chinese"", ""Japanese"", ""Korean"", ""Arabic""]","[""English"", ""Simplified Chinese"", ""Japanese""]",12.0,50.0,84.0,3.0,ESRB,Teen
3949290,Ys X: Proud Nordics,2026-02-20,69.99,0,0,0,73,0,0,0,"[""Action"", ""Adventure"", ""RPG""]","[""Action"", ""Adventure"", ""RPG"", ""Action RPG"", ""Action-Adventure"", ""JRPG"", ""Exploration"", ""Hack and Slash"", ""Visual Novel"", ""3D"", ""Colorful"", ""Third Person"", ""Fantasy"", ""Magic"", ""Sailing"", ""Combat"", ""Controller"", ""Female Protagonist"", ""Open World"", ""PvE""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""HDR available"", ""Family Sharing"", ""Steam Timeline""]","[""Nihon Falcom"", ""PH3 GmbH""]","[""NIS America, Inc.""]","[""Windows""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Japanese""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Japanese""]","[""English"", ""Japanese""]",8.0,8.0,,8.0,ESRB,Teen
32470,STAR WARS™ Empire at War - Gold Pack,2010-05-25,19.99,0,0,0,100,34891,1046730,2818,"[""Strategy""]","[""Strategy"", ""RTS"", ""Space"", ""Sci-fi"", ""Multiplayer"", ""Singleplayer"", ""Moddable"", ""Mod"", ""Tactical"", ""War"", ""Action"", ""Classic"", ""Grand Strategy"", ""Great Soundtrack"", ""Simulation"", ""4X"", ""Co-op"", ""Adventure"", ""Atmospheric"", ""Epic""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Steam Cloud"", ""Family Sharing""]","[""Petroglyph""]","[""LucasArts"", ""Lucasfilm"", ""Disney""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain""]","[""English"", ""French"", ""German""]",,,,0.0,ESRB,Teen
2569510,MLB Rivals,2025-03-17,0.0,0,0,1,83,0,0,0,"[""Sports"", ""Free To Play""]","[""Sports"", ""Free to Play"", ""Baseball"", ""Controller"", ""Multiplayer"", ""PvP"", ""3D"", ""Early Access"", ""Simulation"", ""Third Person"", ""Realistic"", ""Modern"", ""Competitive"", ""Family Friendly"", ""Casual"", ""eSports"", ""Anime"", ""Massively Multiplayer"", ""Singleplayer""]","[""Multi-player"", ""PvP"", ""Online PvP"", ""Cross-Platform Multiplayer"", ""Full controller support"", ""In-App Purchases"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Family Sharing""]","[""Com2uS""]","[""Com2uS""]","[""Windows""]","[""English"", ""Japanese"", ""Traditional Chinese"", ""Korean"", ""Spanish - Latin America""]","[""English"", ""Japanese"", ""Traditional Chinese"", ""Korean"", ""Spanish - Latin America""]","[""English""]",8.0,15.0,,0.0,DEJUS,l
1084160,Jagged Alliance 3,2023-07-14,13.49,70,1,0,83,10385,311550,363,"[""Action"", ""Strategy""]","[""Strategy"", ""Turn-Based Tactics"", ""Tactical"", ""Turn-Based Strategy"", ""Turn-Based Combat"", ""RPG"", ""Tactical RPG"", ""Singleplayer"", ""Strategy RPG"", ""Isometric"", ""Co-op Campaign"", ""Loot"", ""Action"", ""Turn-Based"", ""Military"", ""3D"", ""Co-op"", ""Classic"", ""Online Co-Op"", ""Sexual Content""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Haemimont Games""]","[""THQ Nordic""]","[""Windows""]","[""English"", ""German"", ""Russian"", ""French"", ""Spanish - Spain"", ""Portuguese - Brazil"", ""Traditional Chinese"", ""Simplified Chinese"", ""Polish"", ""Indonesian""]","[""English"", ""German"", ""Russian"", ""French"", ""Spanish - Spain"", ""Portuguese - Brazil"", ""Traditional Chinese"", ""Simplified Chinese"", ""Polish"", ""Indonesian""]","[""English""]",8.0,20.0,81.0,1.0,PEGI,18
1258080,Shop Titans,2020-05-05,0.0,0,0,1,70,0,0,3279,"[""Adventure"", ""Casual"", ""RPG"", ""Simulation"", ""Free To Play""]","[""Idler"", ""Shop Keeper"", ""Crafting"", ""Medieval"", ""Management"", ""Base Building"", ""Economy"", ""Trading"", ""Character Customization"", ""RPG"", ""Simulation"", ""Job Simulator"", ""Casual"", ""Online Co-Op"", ""Fantasy"", ""Free to Play"", ""Family Friendly"", ""Cozy"", ""Resource Management"", ""Collectathon""]","[""Single-player"", ""Multi-player"", ""MMO"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Steam Trading Cards"", ""In-App Purchases"", ""Family Sharing""]","[""Kabam Games, Inc.""]","[""Kabam Games, Inc.""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish"", ""Ukrainian""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish"", ""Ukrainian""]",[],2.0,0.5859375,,0.0,PEGI,7
19680,Alice: Madness Returns,2011-06-17,1.99,80,1,0,88,25136,754080,260,"[""Action"", ""Adventure""]","[""Dark Fantasy"", ""Horror"", ""Female Protagonist"", ""3D Platformer"", ""Hack and Slash"", ""Gothic"", ""Action-Adventure"", ""Singleplayer"", ""Story Rich"", ""Psychological"", ""Platformer"", ""Surreal"", ""Third Person"", ""Fantasy"", ""Action"", ""Atmospheric"", ""Noir"", ""Adventure"", ""Based On A Novel"", ""Supernatural""]","[""Single-player"", ""Partial Controller Support"", ""Family Sharing""]","[""Spicy Horse Games""]","[""Electronic Arts""]","[""Windows""]","[""English"", ""French"", ""German"", ""Italian"", ""Japanese"", ""Spanish - Spain""]","[""English"", ""Italian"", ""Japanese"", ""Spanish - Spain""]","[""English"", ""French"", ""German"", ""Italian"", ""Spanish - Spain""]",2.0,,75.0,0.0,ESRB,Mature 17+
1552350,The Jackbox Party Pack 8,2021-10-13,29.99,0,0,0,90,1118,33540,39,"[""Casual"", ""Indie"", ""Strategy""]","[""Party Game"", ""Comedy"", ""Trivia"", ""Family Friendly"", ""Casual"", ""Colorful"", ""Funny"", ""Indie"", ""Word Game"", ""Local Multiplayer"", ""Cartoon"", ""Local Co-Op"", ""2D"", ""Team-Based"", ""Strategy"", ""Party"", ""Multiplayer"", ""Board Game"", ""Psychological Horror"", ""Co-op""]","[""Multi-player"", ""PvP"", ""Shared/Split Screen PvP"", ""Co-op"", ""Shared/Split Screen Co-op"", ""Shared/Split Screen"", ""Steam Achievements"", ""Partial Controller Support"", ""Remote Play Together"", ""Family Sharing""]","[""Jackbox Games, Inc.""]","[""Jackbox Games, Inc.""]","[""Windows"", ""Mac"", ""Linux""]","[""English""]","[""English""]","[""English""]",4.0,3.0,,1.0,ESRB,Teen
2658510,Animal Shelter 2,2025-07-23,24.99,0,0,0,83,895,26850,0,"[""Adventure"", ""Casual"", ""Indie"", ""Simulation""]","[""Simulation"", ""Dogs"", ""Cats"", ""Cute"", ""Multiplayer"", ""Family Friendly"", ""Realistic"", ""Job Simulator"", ""Casual"", ""Life Sim"", ""Management"", ""First-Person"", ""Adventure"", ""Atmospheric"", ""Relaxing"", ""Education"", ""Open World"", ""Singleplayer"", ""Co-op"", ""Immersive Sim""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Games Incubator""]","[""Games Incubator"", ""PlayWay S.A.""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish""]","[""English""]",8.0,18.0,,5.0,DEJUS,14
1032430,Blood Trail,2019-03-27,24.99,0,0,0,77,6629,198870,74,"[""Action"", ""Early Access""]","[""Gore"", ""Violent"", ""VR"", ""Action"", ""Sandbox"", ""Realistic"", ""Horror"", ""Shooter"", ""Early Access"", ""Psychological Horror"", ""FPS"", ""Singleplayer"", ""Dark"", ""Simulation"", ""Funny"", ""Family Friendly"", ""Atmospheric"", ""Multiplayer"", ""Dating Sim"", ""Physics""]","[""Single-player"", ""Tracked Controller Support"", ""VR Only"", ""Family Sharing""]","[""Electrovore""]","[""Electrovore""]","[""Windows""]","[""English""]","[""English""]","[""English""]",8.0,11.0,,0.0,DEJUS,16
1961460,PROJECT: PLAYTIME,2022-12-12,0.0,0,0,1,83,0,0,0,"[""Action"", ""Indie"", ""Free To Play"", ""Early Access""]","[""Multiplayer"", ""Horror"", ""Survival Horror"", ""Online Co-Op"", ""Puzzle"", ""Team-Based"", ""Romance"", ""3D"", ""Free to Play"", ""First-Person"", ""Character Customization"", ""Cute"", ""Dark"", ""Psychological Horror"", ""Action"", ""Lore-Rich"", ""Atmospheric"", ""Early Access"", ""Exploration"", ""Third Person""]","[""Multi-player"", ""Co-op"", ""Online Co-op"", ""In-App Purchases"", ""Family Sharing""]","[""Mob Entertainment""]","[""Mob Entertainment""]","[""Windows""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Russian"", ""Spanish - Latin America"", ""Italian"", ""Portuguese - Brazil""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Russian"", ""Spanish - Latin America"", ""Italian"", ""Portuguese - Brazil""]","[""English""]",8.0,20.0,,0.0,DEJUS,14
1941540,Mafia: The Old Country,2025-08-07,49.99,0,0,0,64,18247,547410,0,"[""Action"", ""Adventure""]","[""Story Rich"", ""Stealth"", ""Atmospheric"", ""Third-Person Shooter"", ""Action"", ""Crime"", ""Cinematic"", ""Immersive"", ""Third Person"", ""Shooter"", ""Emotional"", ""Linear"", ""Singleplayer"", ""Historical"", ""Realistic"", ""Action-Adventure"", ""Controller"", ""Combat"", ""Open World"", ""Adventure""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""HDR available"", ""Family Sharing""]","[""Hangar 13""]","[""2K""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Czech"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Ukrainian""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Czech"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Traditional Chinese"", ""Ukrainian""]","[""English"", ""French"", ""German"", ""Spanish - Spain"", ""Czech"", ""Russian""]",16.0,55.0,,3.0,ESRB,Mature 17+
1887840,Another Crab's Treasure,2024-04-25,17.99,40,1,0,90,15803,474090,147,"[""Action"", ""Adventure"", ""Indie""]","[""Souls-like"", ""3D Platformer"", ""Funny"", ""Action RPG"", ""Cartoony"", ""Action-Adventure"", ""Third Person"", ""Atmospheric"", ""Nonlinear"", ""Dark Humor"", ""RPG"", ""Open World"", ""Cute"", ""3D"", ""Dark Fantasy"", ""Underwater"", ""Lore-Rich"", ""Story Rich"", ""Action"", ""Beat 'em up""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Trading Cards"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Aggro Crab""]","[""Aggro Crab""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Portuguese - Brazil"", ""Spanish - Latin America"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Japanese"", ""Korean"", ""Russian"", ""Simplified Chinese"", ""Portuguese - Brazil"", ""Spanish - Latin America"", ""Traditional Chinese""]","[""English""]",4.0,6.0,,1.0,ESRB,Teen
2886620,Hive Blight,2026-03-09,9.99,20,1,0,95,0,0,0,"[""RPG"", ""Strategy"", ""Early Access""]","[""Early Access"", ""Auto Battler"", ""Roguelike"", ""Tactical"", ""Strategy"", ""Roguelite"", ""Turn-Based Tactics"", ""Deckbuilding"", ""Tactical RPG"", ""Party-Based RPG"", ""Card Battler"", ""Creature Collector"", ""Dungeon Crawler"", ""Fantasy"", ""RPG"", ""Tower Defense"", ""Turn-Based Strategy"", ""Cartoony"", ""Nature"", ""Cartoon""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Steam Cloud"", ""Family Sharing""]","[""OptizOnion""]","[""OptizOnion""]","[""Windows""]","[""English"", ""Simplified Chinese"", ""Japanese"", ""French""]",[],[],4.0,3.0,,0.0,DEJUS,10
2904000,The Spell Brigade,2024-09-16,9.99,0,0,0,85,11502,345060,3580,"[""Action"", ""Casual"", ""Indie"", ""Free To Play""]","[""Bullet Heaven"", ""Online Co-Op"", ""Roguelite"", ""Co-op"", ""Bullet Hell"", ""Action Roguelike"", ""Roguelike"", ""Magic"", ""Multiplayer"", ""Action"", ""Top-Down Shooter"", ""3D"", ""Dark Fantasy"", ""Arcade"", ""Top-Down"", ""Casual"", ""Score Attack"", ""Colorful"", ""Controller"", ""Singleplayer""]","[""Single-player"", ""Multi-player"", ""Co-op"", ""Online Co-op"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Partial Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Bolt Blaster Games""]","[""Bolt Blaster Games""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Dutch"", ""Japanese"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Thai"", ""Traditional Chinese"", ""Portuguese - Portugal"", ""Korean"", ""Ukrainian""]",[],[],8.0,3.0,,4.0,DEJUS,10
933110,Age of Empires III: Definitive Edition,2020-10-15,0.0,0,0,1,89,36135,1084050,3016,"[""Strategy"", ""Free To Play""]","[""Strategy"", ""Base Building"", ""RTS"", ""Multiplayer"", ""Military"", ""City Builder"", ""Historical"", ""War"", ""Free to Play"", ""Singleplayer"", ""Resource Management"", ""PvP"", ""Combat"", ""3D"", ""Online Co-Op"", ""Co-op"", ""Medieval"", ""Moddable"", ""Story Rich"", ""Level Editor""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""LAN PvP"", ""Cross-Platform Multiplayer"", ""Steam Achievements"", ""Steam Trading Cards"", ""Steam Cloud"", ""Family Sharing""]","[""World's Edge"", ""Tantalus Media"", ""Forgotten Empires""]","[""Xbox Game Studios""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish"", ""Vietnamese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese"", ""Turkish"", ""Vietnamese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Portuguese - Brazil"", ""Simplified Chinese""]",8.0,42.0,75.0,9.0,ESRB,Teen
400,Portal,2007-10-10,9.99,0,0,0,98,166415,4992450,638,"[""Action""]","[""Puzzle"", ""Puzzle Platformer"", ""First-Person"", ""3D Platformer"", ""Singleplayer"", ""Sci-fi"", ""Comedy"", ""Female Protagonist"", ""Physics"", ""Funny"", ""Action"", ""Classic"", ""Story Rich"", ""Platformer"", ""Science"", ""Atmospheric"", ""Dark Humor"", ""Short"", ""FPS"", ""Adventure""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""DualShock Controller Support"", ""DualSense Controller Support"", ""Steam Input API Support"", ""Includes level editor"", ""Includes Source SDK"", ""Commentary available"", ""Remote Play on Phone"", ""Remote Play on Tablet"", ""Family Sharing""]","[""Valve""]","[""Valve""]","[""Windows"", ""Linux""]","[""English"", ""French"", ""German"", ""Russian"", ""Danish"", ""Dutch"", ""Finnish"", ""Italian"", ""Japanese"", ""Norwegian"", ""Polish"", ""Portuguese - Portugal"", ""Simplified Chinese"", ""Spanish - Spain"", ""Swedish"", ""Traditional Chinese"", ""Korean"", ""Bulgarian"", ""Czech"", ""Greek"", ""Hungarian"", ""Portuguese - Brazil"", ""Romanian"", ""Spanish - Latin America"", ""Thai"", ""Turkish"", ""Ukrainian""]","[""English"", ""French"", ""German"", ""Russian"", ""Danish"", ""Dutch"", ""Finnish"", ""Italian"", ""Japanese"", ""Norwegian"", ""Polish"", ""Portuguese - Portugal"", ""Simplified Chinese"", ""Spanish - Spain"", ""Swedish"", ""Traditional Chinese"", ""Korean"", ""Bulgarian"", ""Czech"", ""Greek"", ""Hungarian"", ""Portuguese - Brazil"", ""Romanian"", ""Spanish - Latin America"", ""Thai"", ""Turkish"", ""Ukrainian""]","[""English"", ""French"", ""German"", ""Russian"", ""Spanish - Spain"", ""Traditional Chinese""]",,,90.0,2.0,USK,12
2172010,Until Dawn™,2024-10-04,59.99,0,0,0,88,3049,91470,85,"[""Adventure""]","[""Choices Matter"", ""Horror"", ""Adventure"", ""Multiple Endings"", ""Choose Your Own Adventure"", ""Singleplayer"", ""Exploration"", ""Interactive Fiction"", ""Story Rich"", ""Atmospheric"", ""Perma Death"", ""Third Person"", ""Cinematic"", ""Mystery"", ""Emotional"", ""Quick-Time Events"", ""Dark"", ""Gore"", ""Remake"", ""Multiplayer""]","[""Single-player"", ""Steam Achievements"", ""Full controller support"", ""Narrated Game Menus"", ""DualSense Controller Support"", ""Steam Cloud"", ""Family Sharing""]","[""Ballistic Moon""]","[""PlayStation Publishing LLC""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Danish"", ""Dutch"", ""Finnish"", ""Japanese"", ""Korean"", ""Norwegian"", ""Polish"", ""Portuguese - Brazil"", ""Portuguese - Portugal"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Swedish"", ""Traditional Chinese"", ""Turkish"", ""Spanish - Spain""]","[""English"", ""French"", ""Italian"", ""German"", ""Danish"", ""Dutch"", ""Finnish"", ""Japanese"", ""Korean"", ""Norwegian"", ""Polish"", ""Portuguese - Brazil"", ""Portuguese - Portugal"", ""Russian"", ""Simplified Chinese"", ""Spanish - Latin America"", ""Swedish"", ""Traditional Chinese"", ""Turkish"", ""Spanish - Spain""]","[""English"", ""French"", ""Italian"", ""German"", ""Japanese"", ""Polish"", ""Portuguese - Brazil"", ""Portuguese - Portugal"", ""Russian"", ""Spanish - Latin America"", ""Spanish - Spain""]",8.0,70.0,,0.0,ESRB,Mature 17+
393080,Call of Duty®: Modern Warfare® Remastered (2017),2017-07-27,39.99,0,0,0,75,12533,375990,133,"[""Action""]","[""FPS"", ""Singleplayer"", ""Multiplayer"", ""Shooter"", ""Action"", ""War"", ""Military"", ""First-Person"", ""Controller"", ""Violent"", ""Story Rich"", ""Remake"", ""Co-op"", ""Classic"", ""Stealth"", ""Gore"", ""Casual"", ""Atmospheric"", ""Zombies"", ""World War II""]","[""Single-player"", ""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Steam Achievements"", ""Family Sharing""]","[""Raven Software"", ""Beenox""]","[""Activision""]","[""Windows""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Japanese"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian"", ""Simplified Chinese"", ""Traditional Chinese""]","[""English"", ""French"", ""Italian"", ""German"", ""Spanish - Spain"", ""Korean"", ""Polish"", ""Portuguese - Brazil"", ""Russian""]",8.0,,,1.0,ESRB,Mature 17+
3716600,Mage Arena,2025-07-24,2.69,10,1,0,80,17343,520290,0,"[""Action"", ""Early Access""]","[""Early Access"", ""Magic"", ""PvP"", ""Dark Fantasy"", ""Action"", ""Medieval"", ""First-Person"", ""Casual"", ""Combat"", ""Action RPG"", ""FPS"", ""eSports"", ""3D"", ""Immersive Sim"", ""Cartoony"", ""Colorful"", ""Atmospheric"", ""Comedy"", ""Fantasy"", ""Crafting""]","[""Multi-player"", ""PvP"", ""Online PvP"", ""Co-op"", ""Online Co-op"", ""Family Sharing""]","[""jrsjams""]","[""jrsjams""]","[""Windows""]","[""English""]",[],"[""English""]",8.0,2.0,,0.0,DEJUS,14
